,Y1,Y1,Y2,Y2,Y3,Y3,Y4,Y4,Y5,Y5
,Mean,SD,Mean,SD,Mean,SD,Mean,SD,Mean,SD
Truth,18.221500605036983,0.019284820380585776,0.37942657344490777,0.0016006191671671098,15.262555751407767,0.018946808307097024,0.3316227219287672,0.001124153779793672,41.46094323733151,0.2124664218960005
QRGMM+,18.22021561745017,0.023874985998563313,0.3793831616408256,0.0018367492613306214,15.26048179566849,0.021891342561887187,0.3316306939329882,0.0013693852403182057,41.37252838041342,0.25920351317889134
CWGAN,18.24904710540449,0.1762294181921351,0.3829787857790874,0.01860450131063739,15.2804120170863,0.18055268995423246,0.33093406339149695,0.013389370800553569,41.50272248660401,2.0022955351602523
Diffusion,18.22900822992134,0.07454295701819016,0.37937841619466256,0.00424277503529766,15.22369533577728,0.11614143149395778,0.33106299113768345,0.004938461604297974,39.196403624505976,1.1824529867417086
RectFlow,18.216323489796633,0.04364256265808662,0.37903179082286365,0.0031378675120597574,15.221272211750513,0.07962555674010852,0.33098950921832027,0.003383039794440715,39.057822632846836,0.7876441298845468
